ticker,displayName,securityType,isCore,yahooSymbol,localEvents,reachable,epsQuarters,revQuarters,hasTtmRevenue,hasTtmEbitda,priceBars,priceReachable,state,reasons
688020 CH,"Guangzhou Fangbang Electronics Co.,Ltd",operating,false,688020.SS,0,true,0,4,true,true,22,true,PARTIAL,no-past-quarters
VSAT US,"Viasat",operating,false,VSAT,4,true,4,4,true,true,19,true,OK,
VIAV US,"Viavi Solutions",operating,false,VIAV,4,true,4,4,true,true,20,true,OK,
1S2 GR,"Figma",operating,false,1S2.F,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
SIVE SS,"Sivers Semiconductors AB (publ)",operating,false,SIVE.ST,4,true,4,3,true,true,20,true,OK,
IDR AV,"Indra Sistemas, S.A.",operating,false,IDR.VI,0,true,0,3,true,true,20,true,PARTIAL,no-past-quarters
1FIG IM,"FIGMA INC-CL A",operating,false,1FIG.MI,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
1S IM,"SMA SOLAR TECHNOLOGY",operating,false,1S.MI,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
4814 JP,"Nextware",operating,false,4814.T,2,true,2,0,true,true,21,true,OK,
S86 GR,"SPS Commerce",operating,false,S86.SG,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
S92 GR,"SMA Solar Technology",operating,false,S92.DE,4,true,4,4,true,true,20,true,OK,
CXA GR,"Calix",operating,false,CXA.F,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
2121 HK,"AInnovation Technology Group Co.",operating,false,2121.HK,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
OBASE TI,"Obase Bilgisayar ve Danismanlik Hizmetleri Ticaret A.S.",operating,false,OBASE.IS,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
JELLF US,"JEOL",operating,false,JELLF,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
S92 AV,"SMA Solar Technology",operating,false,S92.VI,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
ATAZF US,"Atea ASA",operating,false,ATAZF,0,true,0,3,true,true,19,true,PARTIAL,no-past-quarters
1SPSC IM,"SPS COMMERCE",operating,false,1SPSC.MI,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
W2EX34 BZ,"WEX",operating,false,W2EX34.SA,0,true,0,3,true,true,20,true,PARTIAL,no-past-quarters
688272 CH,"Beijing Fjr Optoelectronic Technology Co.",operating,false,688272.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
198A JP,"POSTPRIME",operating,false,198A.T,2,true,2,0,true,true,21,true,OK,
3913 JP,"GreenBee",operating,false,3913.T,2,true,2,0,true,true,21,true,OK,
7U70 GR,"OVH Groupe S.A.",operating,false,7U70.F,0,true,0,0,true,true,20,true,PARTIAL,no-past-quarters
VERT-B SS,"Vertiseit AB (publ)",operating,false,VERT-B.ST,4,true,4,3,true,true,20,true,OK,
DRCSYSTEMS IN,"DRC Systems India",operating,false,DRCSYSTEMS.BO,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
3559 JP,"p-ban.com",operating,false,3559.T,2,true,2,0,true,true,21,true,OK,
FLYW US,"Flywire",operating,false,FLYW,4,true,4,4,true,true,19,true,OK,
0117 HK,"Tianli Holdings Group",operating,false,0117.HK,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
002253 C1,"Wisesoft Co.",operating,false,002253.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
INFQ US,"Infleqtion",operating,false,INFQ,0,true,0,0,true,true,20,true,PARTIAL,no-past-quarters
ATUL IN,"Atul",operating,false,ATUL.NS,4,true,4,3,true,true,22,true,OK,
TKO LN,"Trekor Metals",operating,false,TKO.L,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
5451 JP,"Yodoko",operating,false,5451.T,2,true,2,0,true,true,21,true,OK,
0001A0 KS,"Deokyang Energen",operating,false,0001A0.KQ,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
AETHER IN,"Aether Industries",operating,false,AETHER.NS,4,true,4,4,true,true,22,true,OK,
134380 KS,"Miwon Chemicals Co.",operating,false,134380.KS,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
004980 KS,"Sungshin Cement Co.",operating,false,004980.KS,1,true,1,0,true,true,21,true,OK,
357550 KS,"Sukgyung AT Co.",operating,false,357550.KQ,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
PAF LN,"Pan African Resources",operating,false,PAF.L,0,true,0,0,true,true,20,true,PARTIAL,no-past-quarters
000480 KS,"CR Holdings Co.",operating,false,000480.KS,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
1101B TT,"TCC Group Holdings Co.",operating,false,1101B.TW,0,true,0,4,true,true,22,true,PARTIAL,no-past-quarters
NPGF IJ,"PT Nusa Palapa Gemilang Tbk",operating,false,NPGF.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
4045 JP,"Toagosei Co.",operating,false,4045.T,2,true,2,0,true,true,21,true,OK,
BAYERCROP IN,"Bayer CropScience",operating,false,BAYERCROP.NS,4,true,4,4,true,true,21,true,OK,
011500 KS,"Hannong Chemicals",operating,false,011500.KS,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
100250 KS,"Chinyang Holdings",operating,false,100250.KS,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
HL MM,"HECLA MINING",operating,false,HL.MX,0,true,0,4,false,false,20,true,PARTIAL,no-past-quarters|no-fundamentals
NSIS-B DC,"Novozymes A/S",operating,false,NSIS-B.CO,4,true,4,3,true,true,20,true,OK,
4107 JP,"ISE Chemicals",operating,false,4107.T,2,true,2,0,true,true,21,true,OK,
BHP1 GR,"BHP Group",operating,false,BHP1.F,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
601026 CH,"Techstorm Advanced Material Corporation",operating,false,601026.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
AQE GR,"Anhui Conch Cement Company",operating,false,AQE.F,0,true,0,3,true,true,21,true,PARTIAL,no-past-quarters
301665 C1,"CAC Nantong Chemical Co.",operating,false,301665.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
002297 C1,"Hunan Boyun New Materials Co.,Ltd",operating,false,002297.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
FAIRCHEMOR IN,"Fairchem Organics",operating,false,FAIRCHEMOR.BO,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
6568 JP,"KNC Laboratories Co.",operating,false,6568.T,2,true,2,0,true,false,21,true,OK,
GEMAROMA IN,"GEM AROMATICS",operating,false,GEMAROMA.NS,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
002588 C1,"Stanley Agriculture Group Co.,Ltd.",operating,false,002588.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
603281 CH,"Hubei Jianghan New Materials Co.",operating,false,603281.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
600507 CH,"Fangda Special Steel Technology Co.",operating,false,600507.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
188H GR,"Shandong Gold Mining Co.",operating,false,188H.F,0,true,0,3,true,true,21,true,PARTIAL,no-past-quarters
1850 GR,"Alcoa",operating,false,1850.F,0,true,0,3,true,true,21,true,PARTIAL,no-past-quarters
MTLHY US,"Mitsubishi Chemical Group",operating,false,MTLHY,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
2104 TT,"International CSRC Investment Holdings Co.",operating,false,2104.TW,4,true,4,4,true,true,22,true,OK,
000510 C1,"Sichuan Xinjinlu Group Co.",operating,false,000510.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
IYAA GR,"Ivanhoe Mines",operating,false,IYAA.F,0,true,0,3,true,true,21,true,PARTIAL,no-past-quarters
2553 HK,"Beijing Shougang LanzaTech Technology Co.",operating,false,2553.HK,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
BLSFF US,"BlueScope Steel",operating,false,BLSFF,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
3983 HK,"China BlueChemical",operating,false,3983.HK,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
301373 C1,"GuangZhou LingWe Technology Co.",operating,false,301373.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
AKUP GR,"Akzo Nobel",operating,false,AKUP.F,0,true,0,2,true,true,21,true,PARTIAL,no-past-quarters
TTE US,"TotalEnergies SE",operating,false,TTE,3,true,3,4,true,true,19,true,OK,
601898 CH,"China Coal Energy Company",operating,false,601898.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
CASTROLIND IN,"Castrol India",operating,false,CASTROLIND.NS,4,true,4,3,true,true,21,true,OK,
GMDCLTD IN,"Gujarat Mineral Development Corporation",operating,false,GMDCLTD.BO,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
E1CO34 BZ,"Ecopetrol S.A.",operating,false,E1CO34.SA,0,true,0,4,false,true,20,true,PARTIAL,no-past-quarters
ENB CN,"Enbridge",operating,false,ENB.TO,4,true,4,4,true,true,19,true,OK,
CHENNPETRO IN,"Chennai Petroleum Corporation",operating,false,CHENNPETRO.NS,0,true,0,4,true,true,22,true,PARTIAL,no-past-quarters
024060 KS,"Hung -Gu Oil",operating,false,024060.KQ,0,true,0,0,false,false,21,true,PARTIAL,no-past-quarters|no-fundamentals
TTE LN,"TotalEnergies SE",operating,false,TTE.L,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
TTE FP,"TotalEnergies SE",operating,false,TTE.PA,4,true,4,4,true,true,20,true,OK,
